epoch,train_loss,valid_loss,pos_weight,lr,best_threshold,best_valid_balanced_accuracy,threshold_false_accept_weight,threshold_false_reject_weight,threshold_penalty_gap,initialized_from_checkpoint
1,1.2786150339487437,1.2344489091686452,7.512269938650307,0.0002117629327422142,0.63,0.7874040257314796,4.94223914244282,1.279227678889714,0.45967089432222574,
2,1.1770337436005875,1.1408810993700371,7.512269938650307,0.0002117629327422142,0.52,0.8592550321643495,4.94223914244282,1.279227678889714,0.45967089432222574,
3,1.1345783316552103,1.083740148107063,7.512269938650307,0.0002117629327422142,0.53,0.8424984436605105,4.94223914244282,1.279227678889714,0.45967089432222574,
4,1.093947812393979,1.059423801771918,7.512269938650307,0.0002117629327422142,0.43,0.8886698485162897,4.94223914244282,1.279227678889714,0.45967089432222574,
5,1.0632459098369151,1.1677837362963028,7.512269938650307,0.0002117629327422142,0.43,0.8886698485162897,4.94223914244282,1.279227678889714,0.45967089432222574,
6,1.0378805048616082,0.9037871972335759,7.512269938650307,0.0002117629327422142,0.6,0.9411703672961196,4.94223914244282,1.279227678889714,0.45967089432222574,
7,0.9951392439678982,1.114267340675458,7.512269938650307,0.0002117629327422142,0.6,0.9411703672961196,4.94223914244282,1.279227678889714,0.45967089432222574,
8,1.0094686971269213,1.5323605460600633,7.512269938650307,0.0002117629327422142,0.6,0.9411703672961196,4.94223914244282,1.279227678889714,0.45967089432222574,
9,0.9421732389819515,0.8541884525705595,7.512269938650307,0.0002117629327422142,0.74,0.930379746835443,4.94223914244282,1.279227678889714,0.45967089432222574,
10,0.9061064597078272,0.7875043636804177,7.512269938650307,0.0002117629327422142,0.55,0.9601577090682715,4.94223914244282,1.279227678889714,0.45967089432222574,
11,0.904467394609709,1.2440919149320808,7.512269938650307,0.0002117629327422142,0.55,0.9601577090682715,4.94223914244282,1.279227678889714,0.45967089432222574,
12,0.8305704141522313,0.7151186702567554,7.512269938650307,0.0002117629327422142,0.67,0.930379746835443,4.94223914244282,1.279227678889714,0.45967089432222574,
13,0.8523466285714159,1.1118884237282338,7.512269938650307,0.0002117629327422142,0.67,0.930379746835443,4.94223914244282,1.279227678889714,0.45967089432222574,
14,0.7808249847953384,0.5964121768317997,7.512269938650307,0.0002117629327422142,0.67,0.9769142975721103,4.94223914244282,1.279227678889714,0.45967089432222574,
15,0.7605132337303849,0.5756097203293697,7.512269938650307,0.0002117629327422142,0.56,0.983243411496161,4.94223914244282,1.279227678889714,0.45967089432222574,
16,0.7014659760234592,0.685886409350635,7.512269938650307,0.0002117629327422142,0.56,0.983243411496161,4.94223914244282,1.279227678889714,0.45967089432222574,
17,0.7014129633516879,0.7738687571835193,7.512269938650307,0.0002117629327422142,0.56,0.983243411496161,4.94223914244282,1.279227678889714,0.45967089432222574,
18,0.6725288238396516,0.8162829178712034,7.512269938650307,0.0001058814663711071,0.56,0.983243411496161,4.94223914244282,1.279227678889714,0.45967089432222574,
19,0.6168476195163555,0.5232490453282844,7.512269938650307,0.0001058814663711071,0.64,0.9556962025316456,4.94223914244282,1.279227678889714,0.45967089432222574,
20,0.5680143374473126,0.5997130935815482,7.512269938650307,0.0001058814663711071,0.64,0.9556962025316456,4.94223914244282,1.279227678889714,0.45967089432222574,
21,0.6005934251106537,0.6372107259993808,7.512269938650307,0.0001058814663711071,0.64,0.9556962025316456,4.94223914244282,1.279227678889714,0.45967089432222574,
22,0.494178518728093,0.6295547510463805,7.512269938650307,5.294073318555355e-05,0.64,0.9556962025316456,4.94223914244282,1.279227678889714,0.45967089432222574,
23,0.49484914838730754,0.5709146707326802,7.512269938650307,5.294073318555355e-05,0.64,0.9556962025316456,4.94223914244282,1.279227678889714,0.45967089432222574,
24,0.45546199691188227,0.5764606917805536,7.512269938650307,5.294073318555355e-05,0.64,0.9556962025316456,4.94223914244282,1.279227678889714,0.45967089432222574,
25,0.4760341322314632,0.565533108427622,7.512269938650307,2.6470366592776774e-05,0.64,0.9556962025316456,4.94223914244282,1.279227678889714,0.45967089432222574,
