experiment_name,mode,checkpoint_path,threshold,aggregation_method,split,segment_n_total,segment_n_allow,segment_n_not_allow,segment_false_accept,segment_false_reject,segment_far,segment_frr,segment_acc,segment_balanced_error,segment_gap_far_frr,recording_n_total,recording_n_allow,recording_n_not_allow,recording_false_accept,recording_false_reject,recording_far,recording_frr,recording_acc,recording_balanced_error,recording_gap_far_frr
mobilecnn_default,binary,voice_access_files\models\mobilecnn_default.pt,0.45,mean,train,2775,326,2449,835,86,0.34095549203756637,0.26380368098159507,0.6681081081081081,0.30237958650958074,0.0771518110559713,888,243,645,276,35,0.42790697674418604,0.1440329218106996,0.6497747747747747,0.2859699492774428,0.28387405493348644
mobilecnn_default,binary,voice_access_files\models\mobilecnn_default.pt,0.45,mean,valid,807,116,691,185,35,0.26772793053545585,0.3017241379310345,0.7273853779429987,0.28472603423324516,0.033996207395578626,201,79,122,16,14,0.13114754098360656,0.17721518987341772,0.8507462686567164,0.15418136542851213,0.04606764888981116
mobilecnn_default,binary,voice_access_files\models\mobilecnn_default.pt,0.45,mean,test,837,132,705,201,30,0.2851063829787234,0.22727272727272727,0.7240143369175627,0.25618955512572533,0.05783365570599616,220,98,122,20,14,0.16393442622950818,0.14285714285714285,0.8454545454545455,0.15339578454332553,0.021077283372365335
