epoch,train_loss,valid_loss,pos_weight,lr,best_threshold,best_valid_balanced_accuracy,threshold_false_accept_weight,threshold_false_reject_weight,threshold_penalty_gap,initialized_from_checkpoint
1,1.2354020695643382,1.2503487393167678,7.512269938650307,0.0003,0.54,0.824600539531023,1.0,0.9,0.5,
2,1.177363686089043,1.1912350607331947,7.512269938650307,0.0003,0.48000000000000004,0.829425191948537,1.0,0.9,0.5,
3,1.1508892239751043,1.1374195404950866,7.512269938650307,0.0003,0.55,0.8599813239261258,1.0,0.9,0.5,
4,1.1386754308734928,1.1588854783825124,7.512269938650307,0.0003,0.55,0.8599813239261258,1.0,0.9,0.5,
5,1.1571468658490225,1.1909394731013452,7.512269938650307,0.0003,0.55,0.8599813239261258,1.0,0.9,0.5,
6,1.1052521729254507,1.0656003665451372,7.512269938650307,0.0003,0.52,0.8793318115791657,1.0,0.9,0.5,
7,1.106062121477213,1.0651864045319208,7.512269938650307,0.0003,0.49,0.8856609255032164,1.0,0.9,0.5,
8,1.0793296360754752,1.0173580738100716,7.512269938650307,0.0003,0.61,0.9001867607387425,1.0,0.9,0.5,
9,1.0941776036786603,1.018025337985014,7.512269938650307,0.0003,0.61,0.9001867607387425,1.0,0.9,0.5,
10,1.058185063761634,0.9863529565756797,7.512269938650307,0.0003,0.46,0.9229093172857439,1.0,0.9,0.5,
11,1.0456152430955354,1.0450960366699331,7.512269938650307,0.0003,0.46,0.9229093172857439,1.0,0.9,0.5,
12,1.045086335384094,0.9834608180815403,7.512269938650307,0.0003,0.4,0.9396659057895829,1.0,0.9,0.5,
13,1.0153899755563822,1.0366282847143313,7.512269938650307,0.0003,0.4,0.9396659057895829,1.0,0.9,0.5,
14,1.0044939544179419,0.9191650898187724,7.512269938650307,0.0003,0.51,0.9251400705540569,1.0,0.9,0.5,
15,0.9745831970481186,1.09691829693214,7.512269938650307,0.0003,0.51,0.9251400705540569,1.0,0.9,0.5,
16,0.9999715191823942,1.1473829929417985,7.512269938650307,0.0003,0.51,0.9251400705540569,1.0,0.9,0.5,
17,0.9958247241887961,0.8601214037804208,7.512269938650307,0.0003,0.47000000000000003,0.9791450508404234,1.0,0.9,0.5,
18,0.9466195993595296,1.55153853358537,7.512269938650307,0.0003,0.47000000000000003,0.9791450508404234,1.0,0.9,0.5,
19,0.9237570972270793,0.8401359897268453,7.512269938650307,0.0003,0.39,0.9791450508404234,1.0,0.9,0.5,
20,0.9243611520904679,0.7839164825472542,7.512269938650307,0.0003,0.5700000000000001,0.9854741647644739,1.0,0.9,0.5,
21,0.9098820625339542,1.0244224201495467,7.512269938650307,0.0003,0.5700000000000001,0.9854741647644739,1.0,0.9,0.5,
22,0.884985041876097,0.7534777157959589,7.512269938650307,0.0003,0.4,0.9813758041087363,1.0,0.9,0.5,
23,0.8845377564000654,0.8565340124836937,7.512269938650307,0.0003,0.4,0.9813758041087363,1.0,0.9,0.5,
24,0.831697520951967,2.998022466196299,7.512269938650307,0.0003,0.4,0.9813758041087363,1.0,0.9,0.5,
25,0.8318359634682939,0.7048295752561964,7.512269938650307,0.0003,0.36000000000000004,0.968717576260635,1.0,0.9,0.5,
26,0.8211058058609834,1.014641949087566,7.512269938650307,0.0003,0.36000000000000004,0.968717576260635,1.0,0.9,0.5,
27,0.8111875501624098,0.7014125105469052,7.512269938650307,0.0003,0.46,0.951960987756796,1.0,0.9,0.5,
28,0.8163529993607117,1.0260475798610418,7.512269938650307,0.0003,0.46,0.951960987756796,1.0,0.9,0.5,
29,0.8074646955782229,0.6278845427795562,7.512269938650307,0.0003,0.44,0.9795081967213115,1.0,0.9,0.5,
30,0.7431869742784414,0.688296410526337,7.512269938650307,0.0003,0.44,0.9795081967213115,1.0,0.9,0.5,
31,0.7316112472774746,0.6364311179263884,7.512269938650307,0.0003,0.44,0.9795081967213115,1.0,0.9,0.5,
32,0.7352325660903175,0.6023958872685202,7.512269938650307,0.0003,0.43,0.9750466901846856,1.0,0.9,0.5,
33,0.7294423074765248,1.0228436468849986,7.512269938650307,0.0003,0.43,0.9750466901846856,1.0,0.9,0.5,
34,0.6896367631087432,0.5806491330653761,7.512269938650307,0.0003,0.5,0.9646192156048973,1.0,0.9,0.5,
35,0.6711708198689126,0.5882921709299384,7.512269938650307,0.0003,0.5,0.9646192156048973,1.0,0.9,0.5,
36,0.6857421137405946,0.6633134118686378,7.512269938650307,0.0003,0.5,0.9646192156048973,1.0,0.9,0.5,
37,0.7099845606142337,1.0714904523398059,7.512269938650307,0.00015,0.5,0.9646192156048973,1.0,0.9,0.5,
38,0.7043387119834488,0.734647221281626,7.512269938650307,0.00015,0.5,0.9646192156048973,1.0,0.9,0.5,
39,0.5959863129392401,0.649519720042062,7.512269938650307,0.00015,0.5,0.9646192156048973,1.0,0.9,0.5,
40,0.60548172890603,0.7936349736418127,7.512269938650307,7.5e-05,0.5,0.9646192156048973,1.0,0.9,0.5,
