epoch,train_loss,valid_loss,pos_weight,lr,best_threshold,best_valid_balanced_accuracy,threshold_false_accept_weight,threshold_false_reject_weight,threshold_penalty_gap,initialized_from_checkpoint
1,1.2664008656493178,1.2649881499998337,7.512269938650307,0.00026313537333223596,0.49,0.8104378501763851,1.9130529235158225,0.9405710695832441,0.4732320928908658,
2,1.2318369722795917,1.2459081841224189,7.512269938650307,0.00026313537333223596,0.56,0.8257418551566715,1.9130529235158225,0.9405710695832441,0.4732320928908658,
3,1.231127667555938,1.2113774753414566,7.512269938650307,0.00026313537333223596,0.5700000000000001,0.8063913675036315,1.9130529235158225,0.9405710695832441,0.4732320928908658,
4,1.1901858756778476,1.2173685460285626,7.512269938650307,0.00026313537333223596,0.5700000000000001,0.8063913675036315,1.9130529235158225,0.9405710695832441,0.4732320928908658,
5,1.1467797070580559,1.1390432141527367,7.512269938650307,0.00026313537333223596,0.54,0.8473230960780245,1.9130529235158225,0.9405710695832441,0.4732320928908658,
6,1.1474471213796118,1.1629299562068973,7.512269938650307,0.00026313537333223596,0.54,0.8473230960780245,1.9130529235158225,0.9405710695832441,0.4732320928908658,
7,1.1544235003101933,1.174295522318749,7.512269938650307,0.00026313537333223596,0.54,0.8473230960780245,1.9130529235158225,0.9405710695832441,0.4732320928908658,
8,1.1636074497033884,1.2060660807764367,7.512269938650307,0.00013156768666611798,0.54,0.8473230960780245,1.9130529235158225,0.9405710695832441,0.4732320928908658,
9,1.1000946845235051,1.1850240534861587,7.512269938650307,0.00013156768666611798,0.54,0.8473230960780245,1.9130529235158225,0.9405710695832441,0.4732320928908658,
10,1.082450273058436,1.112511695686917,7.512269938650307,0.00013156768666611798,0.47000000000000003,0.8946358165594521,1.9130529235158225,0.9405710695832441,0.4732320928908658,
11,1.117680048964045,1.0762060613289495,7.512269938650307,0.00013156768666611798,0.43,0.920678564017431,1.9130529235158225,0.9405710695832441,0.4732320928908658,
12,1.0651088257952854,1.0734911100867366,7.512269938650307,0.00013156768666611798,0.41000000000000003,0.9225461714048557,1.9130529235158225,0.9405710695832441,0.4732320928908658,
13,1.0610103383364977,1.1559997810307046,7.512269938650307,0.00013156768666611798,0.41000000000000003,0.9225461714048557,1.9130529235158225,0.9405710695832441,0.4732320928908658,
14,1.0871022246549795,1.054754477599001,7.512269938650307,0.00013156768666611798,0.4,0.9270076779414816,1.9130529235158225,0.9405710695832441,0.4732320928908658,
15,1.0344676338230168,1.032489061651029,7.512269938650307,0.00013156768666611798,0.39,0.9396659057895829,1.9130529235158225,0.9405710695832441,0.4732320928908658,
16,1.0545653279837188,1.0898848507631815,7.512269938650307,0.00013156768666611798,0.39,0.9396659057895829,1.9130529235158225,0.9405710695832441,0.4732320928908658,
17,1.0484782153851278,0.9962031155861591,7.512269938650307,0.00013156768666611798,0.45,0.9352043992529571,1.9130529235158225,0.9405710695832441,0.4732320928908658,
18,0.9795103931427002,1.0478515471372167,7.512269938650307,0.00013156768666611798,0.45,0.9352043992529571,1.9130529235158225,0.9405710695832441,0.4732320928908658,
19,1.0130982813534435,1.0856590690518253,7.512269938650307,0.00013156768666611798,0.45,0.9352043992529571,1.9130529235158225,0.9405710695832441,0.4732320928908658,
20,1.0207862299627013,1.0909703058528781,7.512269938650307,6.578384333305899e-05,0.45,0.9352043992529571,1.9130529235158225,0.9405710695832441,0.4732320928908658,
21,1.0292488443529284,1.0232949138721716,7.512269938650307,6.578384333305899e-05,0.45,0.9352043992529571,1.9130529235158225,0.9405710695832441,0.4732320928908658,
22,0.9911028597805951,1.0553004437367417,7.512269938650307,6.578384333305899e-05,0.45,0.9352043992529571,1.9130529235158225,0.9405710695832441,0.4732320928908658,
23,0.9792838967813028,0.9566422968253475,7.512269938650307,6.578384333305899e-05,0.45,0.9430379746835443,1.9130529235158225,0.9405710695832441,0.4732320928908658,
24,0.962747772341376,1.0465157123598763,7.512269938650307,6.578384333305899e-05,0.45,0.9430379746835443,1.9130529235158225,0.9405710695832441,0.4732320928908658,
25,0.9603521890898009,0.9825715333260273,7.512269938650307,6.578384333305899e-05,0.45,0.9430379746835443,1.9130529235158225,0.9405710695832441,0.4732320928908658,
