epoch,train_loss,valid_loss,pos_weight,lr,best_threshold,best_valid_balanced_accuracy,threshold_false_accept_weight,threshold_false_reject_weight,threshold_penalty_gap,initialized_from_checkpoint
1,1.2411517832300685,1.3782422775968153,7.512269938650307,0.0009123346291227039,0.38,0.80301929860967,1.7018070245899701,1.2973270607627576,0.39887069032264955,
2,1.2066350566589081,1.1896144419059138,7.512269938650307,0.0009123346291227039,0.56,0.8231479560074704,1.7018070245899701,1.2973270607627576,0.39887069032264955,
3,1.157916142919042,1.1149322688210261,7.512269938650307,0.0009123346291227039,0.43,0.8502801411081138,1.7018070245899701,1.2973270607627576,0.39887069032264955,
4,1.085118580723668,1.3227635162618228,7.512269938650307,0.0009123346291227039,0.43,0.8502801411081138,1.7018070245899701,1.2973270607627576,0.39887069032264955,
5,1.0603576645120845,1.036832473830515,7.512269938650307,0.0009123346291227039,0.51,0.9098879435567545,1.7018070245899701,1.2973270607627576,0.39887069032264955,
6,1.0261263324763323,2.0225500358820256,7.512269938650307,0.0009123346291227039,0.51,0.9098879435567545,1.7018070245899701,1.2973270607627576,0.39887069032264955,
7,1.0071570436374562,0.8769923896151405,7.512269938650307,0.0009123346291227039,0.52,0.9493670886075949,1.7018070245899701,1.2973270607627576,0.39887069032264955,
8,0.9969175762099188,0.9191857229230425,7.512269938650307,0.0009123346291227039,0.52,0.9493670886075949,1.7018070245899701,1.2973270607627576,0.39887069032264955,
9,0.9099349061862843,1.4271966638470523,7.512269938650307,0.0009123346291227039,0.52,0.9493670886075949,1.7018070245899701,1.2973270607627576,0.39887069032264955,
10,0.8890582695522824,0.7834503269550083,7.512269938650307,0.0009123346291227039,0.39,0.9586532475617348,1.7018070245899701,1.2973270607627576,0.39887069032264955,
11,0.8618850297756023,0.7042939707249071,7.512269938650307,0.0009123346291227039,0.5,0.9623884623365844,1.7018070245899701,1.2973270607627576,0.39887069032264955,
12,0.8074108912064148,0.84508220827417,7.512269938650307,0.0009123346291227039,0.5,0.9623884623365844,1.7018070245899701,1.2973270607627576,0.39887069032264955,
13,0.8342963698962788,1.4870378353634142,7.512269938650307,0.0009123346291227039,0.5,0.9623884623365844,1.7018070245899701,1.2973270607627576,0.39887069032264955,
14,0.8246697566101143,0.5992521382914452,7.512269938650307,0.0009123346291227039,0.63,0.9750466901846856,1.7018070245899701,1.2973270607627576,0.39887069032264955,
15,0.726396628929688,0.6393240901469593,7.512269938650307,0.0009123346291227039,0.63,0.9750466901846856,1.7018070245899701,1.2973270607627576,0.39887069032264955,
16,0.7728735322995229,0.6203506486271099,7.512269938650307,0.0009123346291227039,0.63,0.9750466901846856,1.7018070245899701,1.2973270607627576,0.39887069032264955,
17,0.733714115630399,0.8247187072607369,7.512269938650307,0.00045616731456135195,0.63,0.9750466901846856,1.7018070245899701,1.2973270607627576,0.39887069032264955,
18,0.651879066368481,0.5896503712608026,7.512269938650307,0.00045616731456135195,0.36000000000000004,0.9836065573770492,1.7018070245899701,1.2973270607627576,0.39887069032264955,
19,0.6284075884776072,0.6345892510892733,7.512269938650307,0.00045616731456135195,0.36000000000000004,0.9836065573770492,1.7018070245899701,1.2973270607627576,0.39887069032264955,
20,0.6690330432878958,0.6184196735107913,7.512269938650307,0.00045616731456135195,0.36000000000000004,0.9836065573770492,1.7018070245899701,1.2973270607627576,0.39887069032264955,
21,0.602946910664842,0.7075329589134699,7.512269938650307,0.00022808365728067598,0.36000000000000004,0.9836065573770492,1.7018070245899701,1.2973270607627576,0.39887069032264955,
22,0.6077609263884055,0.5274043030012052,7.512269938650307,0.00022808365728067598,0.54,0.9728159369163727,1.7018070245899701,1.2973270607627576,0.39887069032264955,
23,0.5684001481640446,0.526366439155191,7.512269938650307,0.00022808365728067598,0.5700000000000001,0.9646192156048973,1.7018070245899701,1.2973270607627576,0.39887069032264955,
24,0.5763791391870997,0.7857014762129186,7.512269938650307,0.00022808365728067598,0.5700000000000001,0.9646192156048973,1.7018070245899701,1.2973270607627576,0.39887069032264955,
25,0.5419489149574761,0.5583480658584368,7.512269938650307,0.00022808365728067598,0.5700000000000001,0.9646192156048973,1.7018070245899701,1.2973270607627576,0.39887069032264955,
